// Quest Database
//
// Structure of Database :
// Quest ID,Time Limit,Target1,Val1,Target2,Val2,Target3,Val3,Quest Title
7120,0,0,0,0,0,0,0,"Novice Training"
7121,0,0,0,0,0,0,0,"Novice Training"
7122,0,1002,1,0,0,0,0,"First battle - Poring Hunt"
7123,0,1049,2,0,0,0,0,"Battle Basics -Swordman"
7124,0,1063,5,0,0,0,0,"Battle Basics -Mage"
7126,0,0,0,0,0,0,0,"Selling items"
7127,0,1010,5,0,0,0,0,"Battle Basics -Thief"

7128,0,0,0,0,0,0,0,"Training course 'conquest a desert!' -start"
7129,0,1009,10,0,0,0,0,"The training course 'conquer the desert!' - A real battle 1"
7130,0,1107,10,0,0,0,0,"The training course 'conquer the desert!' - A real battle 2"
7131,0,1001,5,0,0,0,0,"The training course 'conquer the desert!' - A real battle 3"
7132,0,0,0,0,0,0,0,"The training course 'conquer the desert!' - Complete a quest"
7133,0,0,0,0,0,0,0,"The training course 'conquer the culvert!' - Start"
7134,0,1051,10,0,0,0,0,"The training course 'conquer the culvert!' - A real battle1"
7135,0,1175,10,0,0,0,0,"The training course 'conquer the culvert!' - A real battle2"
7136,0,1005,5,0,0,0,0,"The training course 'conquer the culvert!' - A real battle3"
7137,0,0,0,0,0,0,0,"The training course 'conquer the culvert!' - Complete a quest"
7138,0,0,0,0,0,0,0,"The training course 'conquer the haunted cave!' - Start"
7139,0,1076,15,0,0,0,0,"The training course 'conquer the haunted cave!' - A real battle1"
7140,0,1031,10,0,0,0,0,"The training course 'conquer the haunted cave!' - A real battle2"
7141,0,0,0,0,0,0,0,"The training course 'conquer the haunted cave!' - Complete a quest"
7142,0,0,0,0,0,0,0,"The training course 'conquer ant hell!' - Start"
7143,0,1160,15,0,0,0,0,"The training course 'conquer ant hell!' - A real battle1"
7144,0,1095,15,0,0,0,0,"The training course 'conquer ant hell!' - A real battle2"
7145,0,1176,10,0,0,0,0,"The training course 'conquer ant hell!' - A real battle3"
7146,0,0,0,0,0,0,0,"The training course 'conquer ant hell!' - Complete a quest"
7147,0,0,0,0,0,0,0,"The training course 'conquer the orc village!' - start"
7148,0,1686,10,0,0,0,0,"The training course 'conquer the orc village!' - A real battle1"
7149,0,1023,10,0,0,0,0,"The training course 'conquer the orc village!' - A real battle2"
7150,0,1273,10,0,0,0,0,"The training course 'conquer the orc village!' - A real battle3"
7151,0,0,0,0,0,0,0,"The training course 'conquer the orc village!' - Complete a quest"
7152,0,0,0,0,0,0,0,"bThe training course 'conquer the orc dungeon!' - start"
7153,0,1153,20,0,0,0,0,"The training course 'conquer the orc dungeon!' - A real battle1"
7154,0,1152,20,0,0,0,0,"The training course 'conquer the orc dungeon!'- A real battle2"
7155,0,0,0,0,0,0,0,"The training course 'conquer the orc dungeon!' - complete a quest"
7156,0,0,0,0,0,0,0,"The training course 'conquer an undersea city!' - start"
7157,0,1264,15,0,0,0,0,"The training course 'conquer an undersea city!' - A real battle1"
7158,0,1065,10,0,0,0,0,0,"The training course 'conquer an undersea city!' - A real battle2"
7159,0,0,0,0,0,0,0,"The training course 'conquer an undersea city!' - Complete a quest"

8000,0,0,0,0,0,0,0,"放棄刺客轉職"
8001,0,0,0,0,0,0,0,"申請刺客轉職"
8002,0,0,0,0,0,0,0,"刺客轉職筆試"
8003,0,0,0,0,0,0,0,"刺客轉職術科測驗"
8004,0,0,0,0,0,0,0,"刺客轉職術科測驗"
8005,0,0,0,0,0,0,0,"刺客轉職術科測驗"
8006,0,0,0,0,0,0,0,"尋找公會會長"
8007,0,0,0,0,0,0,0,"公會會長的認可"
8008,0,0,0,0,0,0,0,"轉職?刺客"
8009,0,0,0,0,0,0,0,"申請祭司轉職"
8010,0,0,0,0,0,0,0,"祭司巡禮修行"
8011,0,0,0,0,0,0,0,"祭司驅魔修行"
8012,0,0,0,0,0,0,0,"祭司驅魔修行"
8013,0,0,0,0,0,0,0,"祭司轉職考試"
8014,0,0,0,0,0,0,0,"祭司奉獻的宣誓"
8015,0,0,0,0,0,0,0,"申請祭司轉職"
8016,0,0,0,0,0,0,0,"轉職?祭司"
8017,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8018,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8019,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8020,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8021,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8022,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8023,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8024,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8025,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8026,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8027,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8028,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8029,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8030,0,0,0,0,0,0,0,"艾音布羅克工廠調查"
8031,0,0,0,0,0,0,0,"艾音布羅克工廠維修"
8032,0,0,0,0,0,0,0,"裴陸的請求"
8033,0,0,0,0,0,0,0,"杜陸的請求"
8034,0,0,0,0,0,0,0,"杜陸的請求"
8035,0,0,0,0,0,0,0,"向裴陸轉達信件"
8036,0,0,0,0,0,0,0,"海倫的請求"
8037,0,0,0,0,0,0,0,"向凱西轉達信件"
8038,0,0,0,0,0,0,0,"向凱西轉達信件"
8039,0,0,0,0,0,0,0,"飛空艇的祕密"
8040,0,0,0,0,0,0,0,"飛空艇的祕密"
8041,0,0,0,0,0,0,0,"飛空艇的祕密"
8042,0,0,0,0,0,0,0,"飛空艇的祕密"
8043,0,0,0,0,0,0,0,"飛空艇的祕密"
8044,0,0,0,0,0,0,0,"遊思藍的未婚夫"
8045,0,0,0,0,0,0,0,"凱西的證詞"
8046,0,0,0,0,0,0,0,"杜陸船長乘客名單"
8047,0,0,0,0,0,0,0,"遊思藍的請求"
8048,0,0,0,0,0,0,0,"遊克藍的證詞"
8049,0,0,0,0,0,0,0,"提俄立的請求"
8050,0,0,0,0,0,0,0,"提俄立所面臨的危險"
8051,0,0,0,0,0,0,0,"遊思藍的藥"
8052,0,0,0,0,0,0,0,"提俄立的請求"
8053,0,0,0,0,0,0,0,"艾倫的藥"
8054,0,0,0,0,0,0,0,"孝子普斯特的留言"
8055,0,0,0,0,0,0,0,"照料艾倫"
8056,0,0,0,0,0,0,0,"艾倫的獎勵"
8057,0,0,0,0,0,0,0,"發牢騷的馬那音"
8058,0,0,0,0,0,0,0,"與爾相特對話"
8059,0,0,0,0,0,0,0,"與裴皮次對話"
8060,0,0,0,0,0,0,0,"頑固的爾相特"
8061,0,0,0,0,0,0,0,"馬那音的歎息"
8062,0,0,0,0,0,0,0,"卡那音的靈魂"
8063,0,0,0,0,0,0,0,"卡那音與爾相特重逢"
8064,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8065,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8066,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8067,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8068,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8069,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8070,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8071,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8072,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8073,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8074,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8075,0,0,0,0,0,0,0,"西雷托的烤肉串料理"
8076,0,0,0,0,0,0,0,"克黎澤與卡拉"
8077,0,0,0,0,0,0,0,"克黎澤與卡拉"
8078,0,0,0,0,0,0,0,"克黎澤與卡拉"
8079,0,0,0,0,0,0,0,"克黎澤與卡拉"
8080,0,0,0,0,0,0,0,"克黎澤與卡拉"
8081,0,0,0,0,0,0,0,"克黎澤與卡拉"
8082,0,0,0,0,0,0,0,"克黎澤與卡拉"
8083,0,0,0,0,0,0,0,"克黎澤與卡拉"
8084,0,0,0,0,0,0,0,"克黎澤與卡拉"
8085,0,0,0,0,0,0,0,"克黎澤與卡拉"
8086,0,0,0,0,0,0,0,"克黎澤與卡拉"
8087,0,0,0,0,0,0,0,"克黎澤與卡拉"
8088,0,0,0,0,0,0,0,"克黎澤與卡拉"
8089,0,0,0,0,0,0,0,"被竊走的寶石"
8090,0,0,0,0,0,0,0,"被竊走的寶石"
8091,0,0,0,0,0,0,0,"被竊走的寶石"
8092,0,0,0,0,0,0,0,"被竊走的寶石"
8093,0,0,0,0,0,0,0,"被竊走的寶石"
8094,0,0,0,0,0,0,0,"被竊走的寶石"
8095,0,0,0,0,0,0,0,"被竊走的寶石"
8096,0,0,0,0,0,0,0,"被竊走的寶石"
8097,0,0,0,0,0,0,0,"被竊走的寶石"
8098,0,0,0,0,0,0,0,"被竊走的寶石"
8099,0,0,0,0,0,0,0,"被竊走的寶石"
8100,0,0,0,0,0,0,0,"大神官的推薦書"
8101,0,0,0,0,0,0,0,"大神官的推薦書"
8102,0,0,0,0,0,0,0,"大神官的推薦書"
8103,0,0,0,0,0,0,0,"大神官的推薦書"
8104,0,0,0,0,0,0,0,"大神官的推薦書"
8105,0,0,0,0,0,0,0,"大神官的推薦書"
8106,0,0,0,0,0,0,0,"布魯斯彼特的行蹤"
8107,0,0,0,0,0,0,0,"羅雪蓮的證詞"
8108,0,0,0,0,0,0,0,"外國人卡汀休爾"
8109,0,0,0,0,0,0,0,"布魯斯彼特的香味"
8110,0,0,0,0,0,0,0,"布魯斯彼特的香味"
8111,0,0,0,0,0,0,0,"羅雪蓮的證詞"
8112,0,0,0,0,0,0,0,"菲依雅的泉井"
8113,0,0,0,0,0,0,0,"布魯斯彼特的日記"
8114,0,0,0,0,0,0,0,"布魯斯彼特的日記"
8115,0,0,0,0,0,0,0,"布魯斯彼特的日記"
8116,0,0,0,0,0,0,0,"可疑的卡汀休爾"
8117,0,0,0,0,0,0,0,"羅雪蓮的證詞"
8118,0,0,0,0,0,0,0,"菲依雅的泉井"
8119,0,0,0,0,0,0,0,"孫達魯對話"
8120,0,0,0,0,0,0,0,"與卡汀休爾的對話"
8121,0,0,0,0,0,0,0,"與卡汀休爾對話"
8122,0,0,0,0,0,0,0,"與卡汀休爾對話"
8123,0,0,0,0,0,0,0,"阿育塔雅的名?，羊肉火鍋"
8124,0,0,0,0,0,0,0,"阿育塔雅的名?，羊肉火鍋"
8125,0,0,0,0,0,0,0,"阿育塔雅的名?，羊肉火鍋"
8126,0,0,0,0,0,0,0,"阿育塔雅的名?，羊肉火鍋"
8127,0,0,0,0,0,0,0,"莫莫塔羅體驗官"
8128,0,0,0,0,0,0,0,"莫莫塔羅體驗官"
8129,0,0,0,0,0,0,0,"莫莫塔羅體驗官"
8130,0,0,0,0,0,0,0,"莫莫塔羅體驗官"
8131,0,0,0,0,0,0,0,"天津城城主的母親"
8132,0,0,0,0,0,0,0,"天津城城主的母親"
8133,0,0,0,0,0,0,0,"狐狸的歌聲"
8134,0,0,0,0,0,0,0,"北部神社的少年"
8135,0,0,0,0,0,0,0,"擊退狐狸"
8136,0,0,0,0,0,0,0,"危險的森林"
8137,0,0,0,0,0,0,0,"三岔路的碑石"
8138,0,0,0,0,0,0,0,"灰狼的警告"
8139,0,0,0,0,0,0,0,"灰狼的委托"
8140,0,0,0,0,0,0,0,"瑪麗亞‧莫雷布納"
8141,0,0,0,0,0,0,0,"莫斯科的鐵匠"
8142,0,0,0,0,0,0,0,"金色的鑰匙"
8143,0,0,0,0,0,0,0,"巴希麗的紅色戒指"
8144,0,0,0,0,0,0,0,"瑪雪佳的行蹤"
8145,0,0,0,0,0,0,0,"瑪雪佳的行蹤"
8146,0,0,0,0,0,0,0,"木笛的歌聲"
8147,0,0,0,0,0,0,0,"木笛的歌聲"
8148,0,0,0,0,0,0,0,"傷心的大媽"
8149,0,0,0,0,0,0,0,"傷心的大媽"
8150,0,0,0,0,0,0,0,"盧薩卡的戀人"
8151,0,0,0,0,0,0,0,"異國的流浪者"
8152,0,0,0,0,0,0,0,"夢羅克村居民"
8153,0,0,0,0,0,0,0,"伊格爾的口信"
8154,0,0,0,0,0,0,0,"The Keymaker"
8155,0,0,0,0,0,0,0,"秋天的主人馬洛茲卡"
8156,0,0,0,0,0,0,0,"秋天的主人馬洛茲卡"
8157,0,0,0,0,0,0,0,"馬洛茲卡的條件"
8158,0,0,0,0,0,0,0,"破草棚裏的芭芭亞卡"
8159,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8160,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8161,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8162,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8163,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8164,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8165,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8166,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8167,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8168,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8169,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8170,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"
8171,0,0,0,0,0,0,0,"芭芭亞卡的跑腿活"

8181,0,0,0,0,0,0,0,"火狩沖擊"
8182,0,0,0,0,0,0,0,"擊退技術的原理"
8183,0,0,0,0,0,0,0,"火狩沖擊"
8184,0,0,0,0,0,0,0,"元素轉化器"
8185,0,0,0,0,0,0,0,"元素轉化"
8186,0,0,0,0,0,0,0,"火屬性元素轉化"
8187,0,0,0,0,0,0,0,"地屬性元素轉化"
8188,0,0,0,0,0,0,0,"風屬性元素轉化"
8189,0,0,0,0,0,0,0,"水屬性元素轉化"
8190,0,0,0,0,0,0,0,"誘惑之波"
8191,0,0,0,0,0,0,0,"有魅力的建議者"
8192,0,0,0,0,0,0,0,"不講理的建議者"
8193,0,0,0,0,0,0,0,"不講理的建議者"
8194,0,0,0,0,0,0,0,"不省人事的建議者"
8195,0,0,0,0,0,0,0,"親切的沙內爾"
8196,0,0,0,0,0,0,0,"三國聯合調查團的矛盾"
8197,0,0,0,0,0,0,0,"傳送文件"
8198,0,0,0,0,0,0,0,"向事務官報告"
8199,0,0,0,0,0,0,0,"聯合調查團事務官的委托"
8200,0,0,0,0,0,0,0,"廖森的資料請求"
8201,0,0,0,0,0,0,0,"遺失的資料"
8202,0,0,0,0,0,0,0,"文件複原"
8203,0,0,0,0,0,0,0,"資料複原"
8204,0,0,0,0,0,0,0,"把資料交給廖森"
8205,0,0,0,0,0,0,0,"向事務官報告"
8206,0,0,0,0,0,0,0,"聯合調查團會議"
8207,0,0,0,0,0,0,0,"罪犯不是漢吉納"
8208,0,0,0,0,0,0,0,"漢吉納的委托"
8209,0,0,0,0,0,0,0,"休的報告書"
8210,0,0,0,0,0,0,0,"向事務官報告"
8211,0,0,0,0,0,0,0,"施蘭克的課程"
8212,0,0,0,0,0,0,0,"施蘭克的課程"
8213,0,0,0,0,0,0,0,"施蘭克的課程"
8214,0,0,0,0,0,0,0,"施蘭克的課程"
8215,0,0,0,0,0,0,0,"施蘭克的課程"
8216,0,0,0,0,0,0,0,"施蘭克的跑腿活"
8217,0,0,0,0,0,0,0,"迪丘的口信"
8218,0,0,0,0,0,0,0,"施蘭克的課程"
8219,0,0,0,0,0,0,0,"施蘭克的課程"
8220,0,0,0,0,0,0,0,"施蘭克的課程"
8221,0,0,0,0,0,0,0,"施蘭克的課程"
8222,0,0,0,0,0,0,0,"施蘭克的跑腿活"
8223,0,0,0,0,0,0,0,"迪丘的跑腿活"
8224,0,0,0,0,0,0,0,"罪犯的線索"
8225,0,0,0,0,0,0,0,"迪丘的推理"
8226,0,0,0,0,0,0,0,"邦克利之死"
8227,0,0,0,0,0,0,0,"回到施蘭克那裏"
8228,0,0,0,0,0,0,0,"施蘭克的課程"
8229,0,0,0,0,0,0,0,"加甯的課程"
8230,0,0,0,0,0,0,0,"加甯的課程"
8231,0,0,0,0,0,0,0,"加甯的課程"
8232,0,0,0,0,0,0,0,"加甯的課程"
8233,0,0,0,0,0,0,0,"加甯的課程"
8234,0,0,0,0,0,0,0,"弗倫特拉市場調查"
8235,0,0,0,0,0,0,0,"加甯的課程"
8236,0,0,0,0,0,0,0,"加甯的課程"
8237,0,0,0,0,0,0,0,"加甯的課程"
8238,0,0,0,0,0,0,0,"加甯的課程"
8239,0,0,0,0,0,0,0,"加甯的課程"
8240,0,0,0,0,0,0,0,"加甯的課程"
8241,0,0,0,0,0,0,0,"回收紅色寶石"
8242,0,0,0,0,0,0,0,"回收藍色寶石"
8243,0,0,0,0,0,0,0,"異界的語言"
8244,0,0,0,0,0,0,0,"妖精和樹巨人"
8245,0,0,0,0,0,0,0,"調查語言標本"
8246,0,0,0,0,0,0,0,"調查語言標本"
8247,0,0,0,0,0,0,0,"調查研究情況"
8248,0,0,0,0,0,0,0,"調查研究情況"
8249,0,0,0,0,0,0,0,"信息儲存方法"
8250,0,0,0,0,0,0,0,"異界的礦石"
8251,0,0,0,0,0,0,0,"魔力注入"
8252,0,0,0,0,0,0,0,"加工好的寶石"
8253,3600,0,0,0,0,0,0,"異界語言翻譯機"

8266,0,1077,10,0,0,0,0,"Hunting poison spore!"
8267,0,1056,10,0,0,0,0,"Hunting smokie!"
8268,0,1033,10,0,0,0,0,"Hunt elder wilow!"
8269,0,1104,10,0,0,0,0,"Hunt coco!"
8270,0,1034,10,0,0,0,0,"Hunt tharafrog!"
8271,0,0,0,0,0,0,0,"Toxic sprays delivery!"
8272,0,0,0,0,0,0,0,"Deliver a honey!"
8273,0,0,0,0,0,0,0,"Deliver a  blanket!"
8274,0,0,0,0,0,0,0,"Collect bones!"
8275,0,0,0,0,0,0,0,"Collect feet!"
8276,0,0,0,0,0,0,0,"Collect scell!"
8277,0,0,0,0,0,0,0,"Collect tails!"
8278,0,0,0,0,0,0,0,"Collect cookies!"
8279,0,0,0,0,0,0,0,"Collect mustache!"

9000,0,0,0,0,0,0,0,"轉職為騎士的開始"
9001,0,0,0,0,0,0,0,"身為騎士應有的誠實"
9002,0,0,0,0,0,0,0,"身為騎士應有的誠實"
9003,0,0,0,0,0,0,0,"身為騎士該走的路"
9004,0,0,0,0,0,0,0,"身為騎士該走的路"
9005,0,0,0,0,0,0,0,"身為騎士該有的強韌"
9006,0,0,0,0,0,0,0,"身為騎士該有的強韌"
9007,0,0,0,0,0,0,0,"身為騎士該走的路"
9008,0,0,0,0,0,0,0,"身為騎士應有的禮儀"
9009,0,0,0,0,0,0,0,"身為騎士該走的路"
9010,0,0,0,0,0,0,0,"身為騎士應有的心態"
9011,0,0,0,0,0,0,0,"身為騎士該走的路"
9012,0,0,0,0,0,0,0,"騎士的榮譽!"
9013,0,0,0,0,0,0,0,"我要當巫師!"
9014,0,0,0,0,0,0,0,"我要當巫師!"
9015,0,0,0,0,0,0,0,"陰沈的巫師大叔?"
9016,0,0,0,0,0,0,0,"魔法與物質的理解測驗"
9017,0,0,0,0,0,0,0,"魔法的活用能力"
9018,0,0,0,0,0,0,0,"巫師認證完成!"
9058,0,0,0,0,0,0,0,"O'Riley's Request"
9059,0,0,0,0,0,0,0,"Happy St. Patrick's Day"
9117,0,0,0,0,0,0,0,"宣誓儀式 – 1階段冒險"
9118,0,0,0,0,0,0,0,"宣誓儀式 – 消除小惡魔"
9119,0,0,0,0,0,0,0,"宣誓儀式 -  消除狂暴惡靈"
9120,0,0,0,0,0,0,0,"宣誓儀式 - 消除無顱武士"
9121,0,0,0,0,0,0,0,"宣誓儀式 - 消除七彩夢魘"
9122,0,0,0,0,0,0,0,"宣誓儀式 – 2階段冒險"
9123,0,0,0,0,0,0,0,"宣誓儀式 – 返回普隆德拉"
10000,0,0,0,0,0,0,0,"向普隆德拉城"
10001,0,0,0,0,0,0,0,"證明實力"
10002,0,0,0,0,0,0,0,"評價資質"
10003,0,0,0,0,0,0,0,"向評審委員確認要做的事"
10004,0,0,0,0,0,0,0,"中場報告"
10005,0,0,0,0,0,0,0,"阿伊建 阿倫王子"
10006,0,0,0,0,0,0,0,"艾倫斯特王子"
10007,0,0,0,0,0,0,0,"包爾王子"
10008,0,0,0,0,0,0,0,"派特王子"
10009,0,0,0,0,0,0,0,"尤爾根王子"
10010,0,0,0,0,0,0,0,"海墨特王子"
10011,0,0,0,0,0,0,0,"艾瑞克王子"
10012,0,0,0,0,0,0,0,"兩個王子的故事"
10013,0,0,0,0,0,0,0,"去尋找派特的少女"
10014,0,0,0,0,0,0,0,"再去找一次派特"
10015,0,0,0,0,0,0,0,"Test 15"
10016,0,0,0,0,0,0,0,"發特家族的客人"
10017,0,0,0,0,0,0,0,"恐怖的真相"
10018,0,0,0,0,0,0,0,"墮落的阿倫 – 包爾"
10019,0,0,0,0,0,0,0,"墮落的阿倫 - 派特"
10020,0,0,0,0,0,0,0,"墮落的阿倫 - 艾瑞克"
10021,0,0,0,0,0,0,0,"墮落的阿倫 - 尤爾根"
10022,0,0,0,0,0,0,0,"墮落的阿倫 - 海墨特"
10023,0,0,0,0,0,0,0,"阿伊建阿倫與艾倫斯特-前-"
10024,0,0,0,0,0,0,0,"阿伊建阿倫與艾倫斯特 -後-"
10025,0,0,0,0,0,0,0,"再會了"
10026,0,0,0,0,0,0,0,"引導梅特醒悟"
10027,0,0,0,0,0,0,0,"引導梅特醒悟"
10028,0,0,0,0,0,0,0,"引導梅特醒悟"
10029,0,0,0,0,0,0,0,"引導梅特醒悟"
10030,0,0,0,0,0,0,0,"引導梅特醒悟"
10031,0,0,0,0,0,0,0,"引導梅特醒悟"
10032,0,0,0,0,0,0,0,"引導梅特醒悟"
10033,0,0,0,0,0,0,0,"引導梅特醒悟"
10034,0,0,0,0,0,0,0,"搜索小刀"
10035,0,0,0,0,0,0,0,"遞送小刀"
10036,0,0,0,0,0,0,0,"籌備物品-砂糖"
10037,0,0,0,0,0,0,0,"籌備物品-蟹殼"
10038,0,0,0,0,0,0,0,"籌備物品-海螺"
10039,0,0,0,0,0,0,0,"籌備物品-魚尾巴"
10040,0,0,0,0,0,0,0,"籌備物品-白色盤子"
10041,0,0,0,0,0,0,0,"籌備物品-?"
10042,0,0,0,0,0,0,0,"尋找琴鍵-剩餘5個"
10043,0,0,0,0,0,0,0,"尋找琴鍵-剩餘5個"
10044,0,0,0,0,0,0,0,"尋找琴鍵-剩餘4個"
10045,0,0,0,0,0,0,0,"尋找琴鍵-剩餘4個"
10046,0,0,0,0,0,0,0,"尋找琴鍵-剩餘3個"
10047,0,0,0,0,0,0,0,"尋找琴鍵-剩餘3個"
10048,0,0,0,0,0,0,0,"尋找琴鍵-剩餘2個"
10049,0,0,0,0,0,0,0,"尋找琴鍵-剩餘2個"
10050,0,0,0,0,0,0,0,"尋找琴鍵-剩餘1個"
10051,0,0,0,0,0,0,0,"尋找琴鍵-剩餘1個"
10052,0,0,0,0,0,0,0,"尋找琴鍵-裝到鋼琴上"
10053,0,0,0,0,0,0,0,"尋找琴鍵-填補空白"
10054,0,0,0,0,0,0,0,"逃走之前-魔女齊爾蓋娜"
10055,0,0,0,0,0,0,0,"理解烏坦族的文化"
10056,0,0,0,0,0,0,0,"學習烏坦語"
10057,0,0,0,0,0,0,0,"人類前往異界"
10058,0,0,0,0,0,0,0,"人類前往異界"
10059,0,0,0,0,0,0,0,"人類前往異界"
10060,0,0,0,0,0,0,0,"人類前往異界"
10061,0,0,0,0,0,0,0,"人類前往異界"
10062,0,0,0,0,0,0,0,"人類前往異界"
10063,0,0,0,0,0,0,0,"人類前往異界"
10064,0,0,0,0,0,0,0,"人類前往異界"
10065,0,0,0,0,0,0,0,"人類前往異界"
10066,0,0,0,0,0,0,0,"人類前往異界"
10067,0,0,0,0,0,0,0,"人類前往異界"
10068,0,0,0,0,0,0,0,"人類前往異界"
10069,0,0,0,0,0,0,0,"人類前往異界"
10070,0,0,0,0,0,0,0,"人類前往異界"
10071,0,0,0,0,0,0,0,"人類前往異界"
10072,0,0,0,0,0,0,0,"人類前往異界"
10073,0,0,0,0,0,0,0,"人類前往異界"
10074,0,0,0,0,0,0,0,"人類前往異界"
10075,0,0,0,0,0,0,0,"人類前往異界"
10076,0,0,0,0,0,0,0,"人類前往異界"
10077,0,0,0,0,0,0,0,"人類前往異界"
10078,0,0,0,0,0,0,0,"人類前往異界"
10079,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10080,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10081,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10082,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10083,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10084,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10085,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10086,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10087,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10088,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"
10089,0,0,0,0,0,0,0,"逃避現實，邁向更廣闊的世界"

10102,0,0,0,0,0,0,0,"To client - the chapter of the sphinx dungeon"
10103,0,0,0,0,0,0,0,"To client - the chapter of Glast heim"
10104,0,0,0,0,0,0,0,"To client - the chapter of Yuno"
10105,0,0,0,0,0,0,0,"To client - the chapter of a clock tower"
10106,0,0,0,0,0,0,0,"To client - the chapter of localizing "
10107,0,1164,10,0,0,0,0,"Sphinx dungeon - Requiem"
10108,0,1140,10,0,0,0,0,"Sphinx dungeon - Marduk"
10109,0,1154,10,0,0,0,0,"Sphinx dungeon - Pasana"
10110,0,1260,10,0,0,0,0,"Glast heim - Dark Frame"
10111,0,1117,10,0,0,0,0,"Glast heim - Evil druid"
10112,0,1192,10,0,0,0,0,"Glast heim - Wraith"
10113,0,1276,10,0,0,0,0,"Glast Heim - Raydric Archer"
10114,0,1369,20,0,0,0,0,"Juno - Grand Peco"
10115,0,1386,20,0,0,0,0,"Juno - sleeper"
10116,0,1372,20,0,0,0,0,"Juno - Goat"
10117,0,1376,20,0,0,0,0,"Juno - Harpy"
10118,0,1269,10,0,0,0,0,"clock tower - Clock"
10119,0,1199,15,0,0,0,0,"clock tower - Punk"
10120,0,1195,15,0,0,0,0,"clock tower - Rideword"
10121,0,1883,15,0,0,0,0,"Localizing - Uzhas"
10122,0,1404,15,0,0,0,0,"Localizing - Miyabi Doll"
10123,0,1516,15,0,0,0,0,"Localizing - Mi Gao"

11000,0,0,0,0,0,0,0,"調查奧丁神殿"
11001,0,0,0,0,0,0,0,"調查奧丁神殿"
11002,0,0,0,0,0,0,0,"調查奧丁神殿"
11003,0,0,0,0,0,0,0,"調查奧丁神殿"
11004,0,0,0,0,0,0,0,"調查奧丁神殿"
11005,0,0,0,0,0,0,0,"調查奧丁神殿"
11006,0,0,0,0,0,0,0,"調查奧丁神殿"
11007,0,0,0,0,0,0,0,"調查奧丁神殿"
11008,0,0,0,0,0,0,0,"調查奧丁神殿"
11009,0,0,0,0,0,0,0,"生物研究者"
11010,0,0,0,0,0,0,0,"生物研究者"
11011,0,0,0,0,0,0,0,"生物研究者"
11012,0,0,0,0,0,0,0,"生物研究者"
11013,0,0,0,0,0,0,0,"生物研究者"
11014,0,0,0,0,0,0,0,"生物研究者"
11015,0,0,0,0,0,0,0,"生物研究者"
11016,0,0,0,0,0,0,0,"生物研究者"
11017,0,0,0,0,0,0,0,"探險優配擂斯"
11018,0,0,0,0,0,0,0,"探險優配擂斯"
